"Nv nhiệt tình, phòng ở sạch sẽ, tiện nghi, vị trí khá thuận tiện cho việc di chuyển đến các địa điểm ăn",positive
" Đi bộ ra biển gần, tiện đi lại",positive
"Tất cả mọi thứ đều sạch sẽ, giường ngủ rất thoải mái.",positive
" Giường sạch sẽ, thoải mái, đầy đủ thiết bị cần thiết, ăn cũng trang bị sẵn nếu bạn lười",positive
"ng ốc mới, sang trọng, giường thoải mái, sạch sẽ ",positive
"Phòng đẹp , sạch sẽ và gần biển . Nhân viên dễ thương .",positive
"Rộng rãi, sạch sẽ.",positive
" nhân viên vui vẻ nhiệt tình , giá cả hợp lý cho một khách sạn gần biển .",positive
"Phòng không có view biển như lúc đặt , Tv hay mất cáp .",negative
"Khăn tắm cũ, dơ. Đồ dùng trong toilet là đồ sử dụng lại. Không phải đồ nguyên seal",negative
Chỗ để xe hơi chật chọi,negative
Phòng tắm chưa chia được ko gian khô và ướt,negative
 Không có quạt điện mà chỉ có điều hòa nên có chút bất tiện.,negative
Phòng có gián,negative
"Ga giường không sạch, nhân viên quên dọn phòng một ngày.",negative
Tuyệt vời trên tất cả. Một kỳ nghĩ thú vị với tôi. Nhân viên thân thiện nhiệt tình. Phòng ốc sạch sẽ. Gần biển chỉ 3 phút đi bộ.tôi rất hài lòng về nơi này Rất tiếc là tôi không thể ở lâu hơn nữa,positive
"khi nhận phòng hơi mùi thuốc tẩy javen nên hơi ngạt thở, ở 2 hôm mới thấy đỡ mùi",negative
 khách sạn nhỏ nhưng rất đẹp và sang trọng ,neutral
Có chỗ trong phòng không bắt được wifi,neutral
 Phòng view biển nhưng cửa sổ view biển khá bé,neutral
 Nếu lần sau thay đổi thì mình sẽ đến lại vì giá ok.,positive
"Khách sạn mới xây, nội thất còn rất mới. Mình book được phòng nằm ngay tầng trệt, cửa gỗ khá chắc chắn. Wifi + nước mạnh,. Lễ tân nhiệt tình, vui vẻ, hôm đầu tiên vào nhận phòng lễ tân có nói rõ nước nào tính tiền và free (cảm giác khá rõ ràng), phòng rất sạch và thơm. Ngày nào đi chơi về cũng như có cô tấm mới xuất hiện :)) . Khách sạn cách cửa hàng tiện lợi vài ba căn, nằm rất gần biển (khoảng 5p đi bộ). Khách sạn còn cho gửi đồ lại dù đã trả phòng nữa. Cảm giác rất dễ chịu. ",positive
"Khách sạn gần biển nên buổi tối chỉ cần rảnh là ra được biển chơi.  Gần đây còn có quá Tiện lợi 24h bán nhiều đồ Hàn, thỉnh thoảng ra đấy ăn mì, xì sụp như phim :D Bọn mình rất ấn tượng khi nhìn thấy căn phòng: Sạch sẽ, đẹp, đầy đủ tiện nghi,.. nói chung là đẹp như ảnh.",positive
"Khách sạn gần biển. Phòng khá ổn so với giá tiền, mình cho là khá đầy đủ tiện nghi và sạch sẽ (có máy sấy tóc, ấm đun sẵn trong phòng, cả wifi và nước nóng đều tốt). Cả 2 bạn Lễ tân đều rất nhiệt tình và thân thiện.",positive
"Mình ở phòng 301 sau đó chuyển qua 601, đều là 2 phòng phía đầu. Phòng rất mới, đẹp, thoáng và rất tiện. Nhân viên thì cực kì ưng luôn, thân thiện hết mức. ",positive
"Khách sạn sạch sẽ, thoáng mát, vị trí gần biển , đi bộ khoảng 3p, cách trung tâm thành phố không xa lắm. Nhân viên thân thiện, cởi mở, hòa đồng Wifi, nước nóng lạnh đầy đủ Khách sạn An hội là một trong những khách sạn tuyệt vời mà tôi từng ghé thăm. I Like so much !!! Cảm ơn khách sạn đã cho tôi một kỳ nghĩ thật tuyệt vời",positive
"Phòng khá là sạch sẽ và mới, dễ thương. Giá rẻ và khá hợp lý cho các nhóm du lịch từ 4 người.",positive
" phòng sạch sẽ, tiện nghi đầy đủ, lễ tân vui vẻ nhiệt tình",positive
Nhân viên lễ tân hay không có mặt ở quầy nên đôi lúc cần việc thì hơi khó khăn tí.,negative
"Từ khi vào ở đến lúc check out lễ tân đều đi ngủ trong phòng không ra tiếp khách. Làm mình phải kêu rất nhiều. Điện thoại bàn không gọi được cho lễ tân. Và tệ nhất là không gạc công tắt máy lạnh, mình phải xuống tận lễ tân yêu cầu.",negative
"Không giống như quảng cáo và đánh giá trên booking. Đặt phòng suite nhưng vì hết nên cho lên phòng cao nhất nằm phía sau, k có cửa kính ban công như đã Book trước đó. Chúng tôi được yêu cầu không động vào giường bên cạnh vì giá đặt là phòng 1 giường. Ok không sao nhưng phòng quá nhiều muỗi. Mình mang theo bé 3 tháng phải trả phòng trong đêm vì muỗi quá nhiều không thể ngủ được. Toilet bẩn, bàn trà bẩn, lau không sạch, còn rất nhiều vết trà và cà phê cũ. Nền gạch rít do không lau. Không có ly uống nước, mặc dù đi thang máy xuống nhiều lần nhưng ks bảo không có ly. Trong khi lại để trà và cà phê trên bàn. Theo đánh giá khen trên booking đa phần nói nội thất mới mình không hề thấy mới. Rất cũ kĩ. Phòng thì rộng và đẹp, ",negative
" phòng thiếu ánh sáng trắng, nên hơi tối",negative
"tình Vệ sinh phòng còn bẩn, góc cạnh bàn còn tóc. Toalet nhỏ, còn mùi.",negative
"Phòng đúng là cách âm không được tốt. Cô dọn phòng cũng quên để các loại khăn và nước free cho phòng mình. Nhưng mà mấy bạn lễ tân dễ thương lắm, ra nói cô quên cái là mấy bạn lấy đưa liền. Nói chung với giá mình book được so với tiện nghi thì không còn gì để chê trách.",neutral
giá cũng rẻ nhưng quá tệ phong cách phục vụ.,neutral
"Tuy hơi xa trung tâm thành phố nhưng cũng không ảnh hưởng gì nhiều vì đường phố Đà Nẵng khá rộng, thoáng, dễ đi.",neutral
 Máy lạnh không được lạnh lắm,neutral
Thang máy hơi bé nhưng phù hợp với khách sạn.,neutral
Lễ tân vui vẻ nhiệt ,positive
"Vị trí khách ạn thuận tuện đi đến các điểm tham quan ....không gian phòng, tiện nghi và phục vụ rất tốt Không có điều gì không thích cả",positive
"Nội thất mới, sạch sẽ",positive
"Khách sạn trả lời thắc mắc qua mail rất nhanh và chu đáo. Giá cả hợp lý, vị trí gần biển. Cảm ơn các bạn giúp gia đình mình có một kỳ nghỉ trọn vẹn.",positive
Có thang máy. Cho thuê xe ngay tại chỗ nghỉ. Phòng sạch sẽ.,positive
"Giường tốt, nội thất, bối trí, sơn màu trong phòng đẹp.",positive
Không gian rộng rãi. ,positive
Phòng rộng rãi.,positive
Phòng sạch sẽ tiện nghi. Giá cả phải chăng. Lần sau quay lại hội an sẽ tiếp tục ở đây,positive
"Vị trí gần biển, phòng ốc đẹp, sạch sẽ. Phòng có mùi thơm dịu mình rất thích. Nhân viên thân thiện.",positive
"Chiếc giường mới, êm, rất thoả mái ",positive
Từ khách sạn ra tới biển không quá xa. Phục vụ khách sạn rất tốt. Các quán ăn rất gần và ngon,positive
 Đi tắm không nên mang theo dép vì có thể bị mất,positive
Chỗ để xe quá nhỏ,negative
Gần biển. Chưa lắp quạt. Điện hơi tối.,negative
 Công suất điều hoà còn thấp. Có muỗi trong phòng.,negative
Thiết kế không gian hơi nóng.,negative
"Phòng hơi nhỏ, hơi ồn vì đằng sau có nhà đang sửa. Đèn hơi tối.",negative
"Thiết kế khách san nhìn rất đẹp, thư giãn thoải mái",positive
 Giường rất êm. Ghế sofa rất đặc biệt. Vị trí gần biển,positive
"Giường rất thoải mái, sạch sẽ, cực kỳ đáng tiền.",positive
"Vị trí tốt, sạch sẽ",positive
"Vị trí khách sạn khá gần biển, đi bộ khoảng 5p. phòng sạch sẽ đẹp.",positive
"Mọi thứ khá ổn,phòng ốc sạch sẽ ",positive
Phòng rộng rãi và thoải mái. Cảnh nhìn ra bên ngoài thoáng đãng. Wifi vào tốt.,positive
"Chỗ nghỉ yên tĩnh, sạch sẽ, tiện nghi, gần biển",positive
Tuyệt vời. Ko chê được gì luôn ý. Phòng mới cực kì sạch sẽ. Lễ tân cũng vui vẻ và thân thiện nữa,positive
"Giá cả hợp lý, phục vụ tốt.Gần biển. Đáng đồng tiền.",positive
"Khách sạn mới, sang trọng, nhân viên vui vẻ, nhiệt tình. Nhất định sẽ ủng hộ lần sau! Nothing!",positive
"Đến sớm nếu có phòng trống , đc nhân viên sắp cho chỗ nghỉ đến lúc check in phòng, nhân viên nhiệt tình, phòng sạch sẽ . Xứng tên khách sạn ""happy day"". Sẽ ghé lại ngày gần nhất.",positive
"chợ hàn m có đặt 1 phòng tiêu chuẩn nên k có cửa sổ, hơi bí, nên ai đi tiết kiệm cặp đôi thì cũng okie",positive
 Wifi hơi yếu1 chút tại mình ở tận lầu 4,negative
book 1 phòng lại bị dồn sang 1 phòng khác. Thay đổi như chong chóng.,negative
 Phòng trên cao nc nóng kém,negative
Chăn và Nệm có mùi ko thoải mái lắm. Cửa khó mở và đóng,negative
"M đi cùng gđ 3 đêm tại đây, phòng deluxe view sông rất đẹp. M ấn tượng với lễ tân, phục vụ và chú bảo vệ, mọi ng rất thân thiện và rất hỗ trợ. Đi lại thuận tiện gần cầu rồng",positive
"Gần chợ Hàn, gần cầu rồng và cầu sông hàn, vỉ hè đi bộ thoáng mát, rộng rãi không có nhà thuốc tây, đường 1 chiều, không đặt được Uber - Grab vì cấm đậu xe quá 3 phút, không gần cửa hàng tiện lợi",neutral
"Sạch sẽ gọn gàng Hơi có muỗi, cửa sổ đừng làm cửa trong đi ở ngoài hành lang nhìn vô trong phòng dc",neutral
 Lễ tân hơi hiền và ít nói,neutral
  Gần siêu thị tiện lợi Khá xa sân bay,neutral
"Vị trí khách sạn nhìn ra sông Hàn, nằm giữa Cầu Rồng và Cầu Sông Hàn. Có thể nói khách sạn có vị trí rất lý tưởng. Phòng đẹp, sạch sẽ, wc rộng và tiện nghi, nhân viên nhiệt tình và dễ thương. Các thiết bị trong phòng nên được kiểm tra kĩ và sửa chữa lại nếu cần. ",positive
"Rất gần với các khu vực tham quan như Cầu Rồng, chợ Hàn.. Nhân viên thân thiện,dễ thương.nhưng hành lang có cửa sổ rất thoáng và tầm nhìn ra cầu Rồng, sông Hàn rất đẹp. ",positive
Nhân viên khách sạn rất thân thiện. Vị trí khách sạn tốt,positive
"Các cô lễ tân và bảo vệ rất thân thiện, vị trí trung tâm tiện đi lại các điểm ăn uống và vui chơi trong thành phố. Phòng sạch sẽ, dọn dẹp thường xuyên, có sẵn xe máy cho thuê rất tiện lợi, giá phòng rẻ. Sẽ sử dụng tiếp dịch vụ khi có dịp trở lại Đà Nẵng",positive
"Địa thế khách sạn rất đẹp, view tốt, gần các chỗ vui chơi. Nhân viên rất thân thiện và nhiệt tình. Đặc biệt là bác bảo vệ cực đáng yêu",positive
"Phòng sạch sẽ, nhỏ nhưng đầy đủ tiện nghi. Vị trí tốt, tiện cho di chuyển. Nhân viên thân thiện luôn cười rất tươi, sẵn sàng chia sẻ thông tin cần thiết. Đặc biệt cảm ơn các bạn cho 2vc checkin sớm free, vì đi tàu đã khá mệt mỏi",positive
" Vị trí tuyệt vời, nhân viên thân thiện. Khách sạn đặt các tour tham quan với hướng dẫn viên nhiệt tình, am hiểu các địa danh, tiếng Anh rất tốt. Sẵn sàng giới thiệu cho bạn bè. ",positive
" Nhận phòng nhanh, bộ phận bảo vệ nhiệt tình, phòng sạch",positive
Chú ý vệ sinh gầm giường cho sạch sẽ hơn.,negative
Hơi tiếc khi chưa trải nghiệm thăm thú nh nơi như dự định vì trời mưa. Nhưng có lẽ cũng là lý do để ĐN luôn có trong dsach điểm đến.,negative
"Bữa ăn sáng ở nhà hàng khách sạn thực đơn còn nghèo nàn, chất lượng món ăn cũng chưa tốt, vẫn còn đồ tủ lạnh",negative
 Phòng không có ánh sáng tự nhiên vì hai bên là nhà cao tầng. Nên đặt loại phòng cao hơn để có view và ánh sáng tự nhiên,negative
Máy sấy tóc hơi yếu và khi rút key ra khỏi phòng thì ngắt điện nên tủ lạnh ko đc mát,negative
 Phòng tiêu chuẩn ko có cửa sổ ,negative
" Phòng mình không mở được TV, đèn ngủ chập chờn lúc được lúc không, không rõ do dây lỏng hay như thế nào đó.",negative
"không sẵn sàng tư vấn, phòng tối",negative
"Vị trí tuyệt vời, thuận tiện, gần chợ Hàn, cầu Rồng, cầu sông Hàn. Nhân viên lịch sự, nhiệt tình và thân thiện. Ấn tượng rất tốt về sự niềm nở và chu đáo. ",positive
"Chúng tôi đã có kỳ nghỉ tuyệt vời 3 ngày 2 đêm tại Happy Day. Phòng ốc mới và sạch sẽ (nghe nói các phòng này mới được xây dựng thêm và đi vào hoạt động cách đây tầm 4 tháng). Nhân viên lễ tân thân thiện, nhiệt tình chỉ dẫn chỗ ăn uống, các anh bảo vệ cũng dễ thương. Sau vẫn chọn khách sạn này nếu đi Đà Nẵng",positive
 Phòng hơi nhỏ tuy nhiên bài trí rất hợp lí,neutral
 Nhân viên lễ tân làm việc không chuyên nghiệp chỉ trừ 1 bé ca sáng,neutral
Gia đình tôi trải qua kỳ nghỉ 2 đêm 3 ngày tại Đà Nẵng.Có lẽ đi vào mùa thấp điểm nên tôi thấy giá cả rất dễ chịu - khi hỏi các bạn lễ tân thì tôi được biết khách sạn không tăng giá vào mùa cao điểm -điều này rất tốt.Quá trình lưu trú của chúng tôi đều rất tốt._Gia đình tôi đi nhiều người nên các bạn lễ tân giúp chúng tôi book tour đi Bà Nà và thuê xe đi Hội An với giá hợp lý.Các bạn lễ tân cũng như các anh bảo vệ rất nhiệt tình hướng dẫn chỗ ăn uống. Cảm thấy thoải mái vì đã chọn khách sạn này,positive
"Vị trí của khách sạn này rất thuận tiện để đi lại,chúng tôi ở phòng Superior Double phòng ốc mới và sạch sẽ, nhân viên dọn phòng hằng ngày, từ lễ tân cho đến bảo vệ đều rất thân thiện, giá cả cũng hợp lý nên sau tôi sẽ trở lại ks này nếu đi Đà Nẵng",positive
Từ khách sạn nhìn thấy được cầu Rồng. Nhân viên lễ tân của khách sạn rất nhiệt tình và lịch sự. Chỉ dẫn tận tình còn giúp mình mua chả. Nếu có dịp quay lại Đà Nẵng sẽ chọn Happy Day.,positive
"Chúng tôi đến Đà Nẵng vào mùa thấp điểm, nhưng nghe nói khách sạn gần như kín phòng, tuy nhiên các bạn lễ tân,bảo vệ và cả buồng phòng vẫn phục vụ rất niềm nở và thân thiện, khách sạn gần trung tâm nên việc ăn uống rất thuận tiện,có thể thuê xe máy - các bạn có thể deal để có được giá tốt. Chúng tôi hài lòng về kỳ nghỉ lần này và vẫn sẽ chọn Happy Day lần tới",positive
"Nhân viên nhiệt tình, phòng ở sạch sẽ, địa điểm đẹp. Sẽ quay lại vào kì nghỉ tiếp theo.",positive
"Vị trí đẹp, gần sông và gần các cây cầu. Phòng view sông rất đẹp.Tôi rất mến nhân viên ở đây rất thân thiện và sẵn lòng giúp đỡ. Sẽ giới thiệu bạn bè đến khách sạn này",positive
 Phòng sạch sẽ.,positive
"Cảm ơn khách sạn happy day Mìn vừa có 1 kì nghỉ tuyệt vời tại khách sạn Phòng ốc sạch sẽ view ks đẹp, nhân viên dọn phòng hàng ngày và nhân viên đều rất rất nhiệt tình Cảm ơn nhiều và chắc chắn lần sau khi tới Đà Nẵng mình sẽ lại lựa chọn happy day � ",positive
"Chuyến công tác của tôi kéo dài 3 ngày, nhưng vào ngày cuối cùng tôi đã lựa chọn được khách sạn của các bạn ngay tại trung tâm để tiện cho việc đi lại. Bữa sáng khá ngon miệng, tôi đã ngồi lại thưởng thức coffee và làm việc trên laptop đến hơn 10h trưa nhưng nhân viên vẫn vui vẻ và còn giúp tôi đi mua chả bò để về làm quà. Tôi sẽ quay lại cho chuyến công tác tới vào đầu tháng 12 này.",positive
" Khách sạn có vị trí đẹp, thuận lợi cho việc đi lại, tham quan, vui chơi, ăn uống; dịch vụ cho thuê xe máy khá tiện lợi, xe chạy tốt. Phòng ốc gọn gàng, sạch sẽ, có mùi thơm nhẹ khá dễ chịu. Nhân viên thân thiện, nhiệt tình, tích cực chào đón và hỗ trợ khách, đặc biệt là chú bảo vệ gầy gầy cao cao. Lần tới có lẽ tôi vẫn sẽ chọn ở đây và thử trải nghiệm nhiều dịch vụ hơn.",positive
"Vị trí thuận lợi.Bữa sáng OK, hợp với khẩu vị gia đình tôi.Nội thất đơn giản nhưng gọn gàng,phòng vệ sinh rất sạch sẽ.Nhân viên nhiệt tình, dễ thương.",positive
" Phòng nhỏ, cửa phòng vệ sinh hơi khó đóng, khăn mặt và khăn tắm có cảm giác hơi thô ráp. Nhân viên lễ tân nam không được thân thiện cho lắm.",negative
Chăn của mình bị rách,negative
"Ăn sáng rất tệ. Lúc check in tôi có hỏi nhân viên phòng tôi đặt có bao gồm ăn sáng ko? Nhân viên nói có. Đến khi tôi check out thì báo ko có bao gồm ăn sáng và tính tiền ăn sáng vào tiền phòng. Khi tôi ăn sáng, nhân viên cũng có hỏi số phòng và lấy menu cho tôi gọi món. Đáng lẽ nhân viên phải báo với tôi phòng tôi có hoặc ko có ăn sáng. Và món ăn tôi gọi là phở, thịt bò hơi dai.",negative
"Sàn nhà tắm thiết kế độ dốc hơi cạn nên nước hay bị tràn ra ngoài, rất dơ. Khách sạn có cho thuê xe máy nhưng thực chất là liên kết với nơi thuê xe máy bên ngoài nhưng 2 bên lại ko thống nhất giá cả với nhau. Tới lúc khách nhận xe thì chỗ thuê xe đôi co, xin thêm tiền bo của khách thẳng thừng. Lên báo với nhân viên ks thì nhân viên này lại đổ thừa cho ông bảo vệ già là ông này tự ý lấy giá rẻ chứ k fải do ks muốn. Ko chuyên nghiệp chút nào. Nhân viên ks thì ok, nhưng lại liên kết với nơi thuê xe ăn nói chợ búa sỗ sàng xin tiền thêm của khách mà nói chuyện chạc sa sả luôn :(((",negative
Tiện nghi KS chưa được phong phú,negative
Khách sạn nằm ngay đường Bạch Đằng khá đẹp. Thuận lợi cho việc đi lại và ăn uống.Bữa sáng theo kiểu chọn món khá ok. Nhân viên ở đây gọi taxi khá nhanh. Nhìn chung tôi khá hài lòng với giá cả và dịch vụ tại Happy Day.,positive
"Tuy đặt phòng tiêu chuẩn không có cửa sổ nhưng rộng rãi, không bị bí bách. ",neutral
Phòng ốc mới - ở phía sau nên không có view sông. ,neutral
" Có thể deal được giá thuê xe máy với nhân viên, 120k/ngày.",neutral
"Tôi được một người bạn giới thiệu khách sạn này.Phòng ốc sạch sẽ, vị trí thuận lợi, nhân viên cũng rất nhiệt tình. Bữa sáng ok. Thích nhất buổi tối đi bộ dọc bờ sông Hàn.Sẽ trở lại với gia đình vào dịp hè năm sau Không gì cả",positive
" Vị trí khách sạn đẹp, tiên đi lại.Nhân viên rất thân thiện.  Bữa sáng cũng được cải thiện hơn so với lần trước rất nhiều",positive
"Bữa sáng rất ngon & phòng rất sạch đẹp. Tất cả nhân viên từ Bảo vệ, phục vụ, Lễ tân đều nhiệt tình, cởi mở & thân thiện. Đặc biệt, tôi rất quý &ấn tượng với Cháu Nguyễn T. Thúy Hằng-NV Lễ tân của KS Happy day-160 Bạch Đằng-Đà Nẵng luôn chu đáo, nhiệt tình, cởi mở & rất thân thiện. Rất tuyệt vời, xin cảm ơn. Nhất định, tôi sẽ quay lại KS Happy day.",positive
"Vị trí tốt, ngay cầu rồng và cầu sông hàn , buổi tối ra đường ngắm cảnh đẹp,gần chợ hàn thuận tiện ăn uống.nhân viên thân thiện và nhiệt tình",positive
"Nhân viên nhiệt tình, linh động sử lý phản hồi của khách. Hai lòng chất lượng chuyến nghỉ dưỡng",positive
"Phòng có view hướng sông đẹp, thuận tiện đi dạo sông. Sạch sẽ và thoải mái. Sẽ quay lại sau nếu có cơ hội.",positive
" Địa điểm thuận tiện , nhan viên than thiện, đầy đủ tiện nghi",positive
"View sông rất đẹp Trang thiết bị quá xuống cấp. Khăn tắm bẩn, ra gối bẩn.",positive
"Giường rất thoải mái, phòng ốc tiện nghi",positive
"Nhân viên rất nhiệt tình và thân thiện, khách sạn ngay bờ sông Hàn rất tiện lợi đi lại",positive
"Sạch sẽ, nhiệt tình, vị trí thuận lợi",positive
Vị trí đẹp thuận tiện đi lại,positive
 View nhìn ra sông Hàn rất đẹp. Nhân viên khách sạn rất thân thiện.,positive
Phòng hơi nhỏ,negative
 Đồ ăn sáng hơi ít lựa chọn.,negative
 Điểm tâm sáng hoàn toàn không đồng ý.,negative
"Bữa ăn sáng ko được ngon miệng,ít món,khách sạn hơi xuống cấp so với lần nghỉ trước, mền rách và không được sạch, nước nóng lúc được lúc không.",negative
"Nằm bên bờ sông hàn nên thuận tiện để ngắm cầu rồng, gần chợ Hàn  tuy nhiên vẫn đầy đủ tiện nghi.",positive
"Nhân viên lễ tân,đặc biệt bảo vệ cực kì thân thiện, dễ thương. Chỗ nghĩ sạch sẽ, thoáng mát, đầy đủ tiện nghi.",positive
"Vị trí khách sạn cực tốt, gần chợ hàn, ven sông, phòng deluxe view sông rất đẹp và thoải mái.",positive
 Còn lại mọi thứ đều ok,positive
"Nhân viên dễ thương và nhiệt tình, hỗ trợ yêu cầu nhanh chóng ",positive
"Phòng nhỏ nhưng mới, sạch sẽ và tiện nghi.",neutral
"Gần trung tâm, thuận tiện cho đi dạo, chụp hình với các cây cầu như cầu Rồng, cầu xoay... Gần chỗ ăn uống và có nhiều lựa chọn về món ăn.",positive
 Phòng sạch sẽ. Địa điểm khách sạn tốt. Nhân viên chu đáo.,positive
Vị trí đẹp. Nhân viên nhiệt tình vui vẻ thân thiện.,positive
"Vị trí của khách sạn thuận tiện. Phòng sạch sẽ. Nhân viên dễ thương, nhiệt tình.",positive
" Giường ngủ êm thoải mái, phòng sạch sẽ ",positive
"Vị trí tốt. Phòng mới, nhân viên dọn phòng hằng ngày nên khá sạch sẽ. Ăn sáng ok. Sẽ quay lại Happy Day vao dịp hè",positive
" Phòng rộng, tiện nghi rất tốt",positive
"Tôi thấy thích không gian ở đây: tĩnh lặng,lãng mạn và ngập nắng,gió biển. ",positive
"Phòng bí ko có cửa sổ, giá hơi cao",negative
 Ti vi hình ảnh và âm thanh không rõ lắm.,negative
Buổi tối có tiếng động hơi ồn ào.,negative
Phòng tắm hơi nhỏ,negative
 Bảo vệ không thân thiện lắm. Hỏi đường k buồn trả lời.,negative
WC hơi nhỏ,negative
Phòng hơi bé,negative
Các món ăn và hoa quả cần đa dạng hơn.,negative
"Chất lượng của đệm,có mùi hôi mà theo nhân viên là không xử lý được. Mình vẫn nghĩ Hanvico chưa đủ chuẩn để lắp ở khách sạn 5 sao. Kimdan,Canon,... Có lẽ thích hợp hơn. Bữa sáng hơi nghèo nàn.",negative
KS sát biển -Nhân viên thân thiện. -Gần nhà hàng Hải sản. - ,positive
